,東京,28,17,西田,譲,にしだ,ゆずる,42,自由民主党,,元,1,,〈元〉千葉県議・衆院議員秘書▽慶大中退,西田譲,
,東京,2,17,本藤,昭子,ほんどう,あきこ,75,支持政党なし,,新,0,,党九州地区代表〈元〉農業,本藤昭子,
,東京,4,17,大槻,文彦,おおつき,ふみひこ,50,支持政党なし,,新,0,,党事務局長〈元〉ウェブ制作業・衆院議員秘書▽武蔵大,大槻文彦,
,北陸信越,1,11,吉田,かをる,よしだ,かをる,62,幸福実現党,,新,0,,党富山県代表・教育ＮＰＯ代表〈元〉高校講師▽お茶の水女大,吉田かをる,
,北陸信越,2,11,白川,康之,しらかわ,やすゆき,60,幸福実現党,,新,0,,党福井県代表・住宅改装業〈元〉土木建築会社員・不動産会社員▽福井大,白川康之,
,北陸信越,3,11,原,伸次,はら,しんじ,56,幸福実現党,,新,0,,党新潟県幹事長・学習塾経営〈元〉リクルート社員▽新潟大院,原伸次,
,北陸信越,24,11,栗原,洋志,くりはら,ようじ,47,自由民主党,,新,0,,医師〈元〉衆院議員秘書▽杏林大,栗原洋志,
,北陸信越,25,11,小林,靖,こばやし,やすし,57,自由民主党,,新,0,,党富山県事務局長▽国士舘大,小林靖,
,北陸信越,11,11,宮沢,隆仁,みやざわ,たかひと,62,希望の党,,元,1,,医師〈元〉次世代の党副幹事長▽順天堂大,宮沢隆仁,
,東海,4,21,大野,宙光,おおの,ひろみつ,54,日本共産党,,新,0,,党地区委員長・愛知県原水協理事・原発問題市民団体委員▽名大中退,大野宙光,
,東海,1,21,森国,英和,もりくに,ひでかず,27,幸福実現党,,新,0,,党首特別補佐〈元〉幸福の科学常務理事・月刊雑誌記者▽東大,森国英和,
,東海,3,21,加納,有輝彦,かのう,ゆきひこ,57,幸福実現党,,新,0,,党岐阜県代表〈元〉酒造会社員・幸福の科学職員▽岐阜高専,加納有輝彦,
,東海,5,21,加藤,龍義,かとう,たつよし,65,幸福実現党,,新,0,,党東海副支部長〈元〉中部電力社員▽東大,加藤龍義,
,東海,1,21,鈴木,望,すずき,のぞむ,68,希望の党,,元,1,静岡3区,〈元〉磐田市長・厚生省指導課長▽一橋大,鈴木望,
,東海,1,21,佐藤,夕子,さとう,ゆうこ,54,希望の党,,元,1,愛知1区,減税日本副代表〈元〉名古屋市議・愛知県議▽金城学院大短大部,佐藤夕子,
,東海,1,21,野々部,尚昭,ののべ,なおあき,47,希望の党,,新,0,愛知5区,〈元〉稲沢市議・全国若手市議会議員の会会長▽広島修道大院,野々部尚昭,
,東海,31,21,嶋田,幸司,しまだ,こうじ,43,自由民主党,,新,0,,弁護士〈元〉金融庁職員▽早大,嶋田幸司,
,東海,32,21,今村,洋史,いまむら,ひろふみ,55,自由民主党,,元,1,,医師・医療法人理事長▽埼玉医大,今村洋史,
,東海,33,21,藤井,孝男,ふじい,たかお,74,自由民主党,,元,5,,〈元〉参院議員・党総務副会長・運輸相・アラビア石油社員▽成城大,藤井孝男,
,東海,34,21,川田,隆,かわた,たかし,60,自由民主党,,元,1,,党静岡県事務局長〈元〉衆院議員秘書▽駒沢大,川田隆,
,東海,35,21,西田,和伸,にしだ,かずのぶ,43,自由民主党,,新,0,,ペット販売業〈元〉ホテル会社員▽阪南大,西田和伸,
,近畿,1,28,小坂,淑子,こさか,よしこ,77,社会民主党,,新,0,滋賀1区,党滋賀県代表・県退職教職員協議会事務局長〈元〉小学校教諭▽滋賀大,小坂淑子,
,近畿,3,28,嶋村,聖子,しまむら,せいこ,40,希望の党,,新,0,京都1区,フリーアナウンサー▽米ハワイ大,嶋村聖子,
,近畿,3,28,野口,威光,のぐち,たけみつ,43,希望の党,,新,0,兵庫4区,副住職〈元〉衆院議員秘書▽早大,野口威光,
,近畿,3,28,幾村,奈応子,いくむら,なおこ,37,希望の党,,新,0,兵庫6区,環境コンサルタント会社顧問〈元〉衆院議員秘書▽鹿児島国際大中退,幾村奈応子,
,近畿,3,28,川戸,康嗣,かわと,やすし,42,希望の党,,新,0,兵庫9区,医療コンサル業・社会人球団代表〈元〉医療機器販売社員▽関学大専門職院,川戸康嗣,
,近畿,3,28,柘植,厚人,つげ,あつひと,45,希望の党,,新,0,兵庫10区,党幹事・就職支援会社取締役・行政書士▽上智大専門職院,柘植厚人,
,近畿,3,28,松本,昌之,まつもと,まさゆき,34,希望の党,,新,0,奈良2区,弁護士・東京奈良県人会理事▽東大専門職院,松本昌之,
,近畿,25,28,大沢,千恵子,おおさわ,ちえこ,49,希望の党,,新,0,,人材請負会社長〈元〉摂津市議▽大阪成蹊女短大,大沢千恵子,
,近畿,26,28,野中,幸市,のなか,こういち,54,希望の党,,新,0,,経済評論家・ジャーナリスト〈元〉衆院議員秘書▽北九州市立大院,野中幸市,
,近畿,27,28,白石,純子,しらいし,じゅんこ,55,希望の党,,新,0,,〈元〉全日空客室乗務員・全日空労組中央委員▽御影高,白石純子,
,近畿,28,28,請田,修一,うけた,しゅういち,63,希望の党,,新,0,,整形外科医院長〈元〉宇治徳洲会病院部長▽関西医大,請田修一,
,近畿,1,28,松島,弘典,まつしま,ひろのり,60,幸福実現党,,新,0,,党幹事長〈元〉三菱商事社員▽都立大,松島弘典,
,近畿,3,28,西本,篤,にしもと,あつし,47,幸福実現党,,新,0,,党和歌山県代表代行〈元〉ビル設備会社員▽追手門学院大,西本篤,
,近畿,4,28,田中,孝子,たなか,たかこ,62,幸福実現党,,新,0,,幸福の科学生駒支部長〈元〉ハローワーク職業相談員▽早大,田中孝子,
,近畿,5,28,泉,章子,いずみ,しょうこ,58,幸福実現党,,新,0,,〈元〉小学校長▽神戸親和女子大院,泉章子,
,近畿,6,28,油浅,頌子,ゆあさ,ようこ,30,幸福実現党,,新,0,,〈元〉製造会社員▽京都市芸大院,油浅頌子,
,近畿,1,28,村上,賀厚,むらかみ,のりあつ,58,立憲民主党,,新,0,大阪1区,経営コンサル業〈元〉情報通信社員・車輸入会社員▽米エール大経営大学院,村上賀厚,
,近畿,10,28,塩見,俊次,しおみ,しゅんじ,68,立憲民主党,,新,0,,医師〈元〉奈良県医師会長▽奈良県立医大,塩見俊次,
,中国,2,11,今枝,仁,いまえだ,じん,47,日本維新の会,,新,0,広島3区,弁護士〈元〉広島被害者支援センター監事・東京地検検事▽上智大,今枝仁,
,中国,1,11,蜂谷,弘美,はちや,ひろみ,61,希望の党,,新,0,岡山1区,〈元〉岡山県議・自民党県女性局長・内装デザイナー▽共立女大,蜂谷弘美,
,中国,1,11,樽井,良和,たるい,よしかず,50,希望の党,,元,1,岡山5区,婚活イベント会社長〈元〉参院議員・衆院議員秘書▽同志社大中退,樽井良和,
,中国,1,11,橋本,琴絵,はしもと,ことえ,28,希望の党,,新,0,広島5区,党役員▽九大,橋本琴絵,
,中国,1,11,藤田,時雄,ふじた,ときお,63,希望の党,,新,0,山口4区,党幹事〈元〉芸能プロ社員▽九大,藤田時雄,
,中国,14,11,山口,克也,やまぐち,かつや,53,希望の党,,新,0,,不動産管理会社役員〈元〉吹田市議▽東大,山口克也,
,中国,1,11,国領,豊太,こくりょう,ぶんた,35,幸福実現党,,新,0,,党青年局長・党選対委員長代理▽東北大,国領豊太,
,中国,2,11,佐伯,知子,さえき,ともこ,38,幸福実現党,,新,0,,党広島県女性局長〈元〉積水ハウス社員▽山口大,佐伯知子,
,中国,3,11,加藤,健太,かとう,けんた,27,幸福実現党,,新,0,,党中国ブロック副支部長▽岡山理大,加藤健太,
,中国,4,11,岩田,剛,いわた,たけし,36,日本共産党,,新,0,,党地区委長〈元〉島根県議秘書・松江民商職員▽松江情報ビジネス専門学校,岩田剛,
,中国,17,11,杉田,水脈,すぎた,みお,50,自由民主党,,元,1,,人材派遣会社顧問〈元〉西宮市職員▽鳥取大,杉田水脈,
,中国,21,11,畦元,将吾,あぜもと,しょうご,59,自由民主党,,新,0,,東邦大客員講師・医療ソフトウェア開発会社長▽国際医学総合技術学院,畦元将吾,
,中国,22,11,徳村,純一郎,とくむら,じゅんいちろう,63,自由民主党,,新,0,,党鳥取県事務局長〈元〉県産業振興機構常務理事・県職員▽金沢大,徳村純一郎,
,四国,2,6,桃田,妙子,ももた,たえこ,57,幸福実現党,,新,0,,幸福の科学高知支部長〈元〉人材研修業・金融会社員▽高知短大,桃田妙子,
,四国,1,6,白川,容子,しらかわ,ようこ,51,日本共産党,,新,0,,党中央委員〈元〉香川県議・香川医療生協職員▽日本福祉大,白川容子,
,四国,2,6,島崎,保臣,しまさき,やすおみ,34,日本共産党,,新,0,,党高知県常任委員〈元〉党地区委員・法律事務所事務員▽高知大,島崎保臣,
,四国,15,6,林,潤,はやし,じゅん,45,自由民主党,,元,1,,不動産管理会社長〈元〉党青年局次長・毎日新聞記者▽慶大,林潤,
,四国,1,6,桜内,文城,さくらうち,ふみき,52,希望の党,,元,1,愛媛4区,公認会計士〈元〉参院議員・新潟大准教授・財務省職員▽東大,桜内文城,
,四国,9,6,藤岡,佳代子,ふじおか,かよこ,52,希望の党,,新,0,,〈元〉えひめ結婚支援センター職員・アナウンサー▽松山商大,藤岡佳代子,
,四国,10,6,鎌江,一平,かまえ,いっぺい,40,希望の党,,新,0,,研究者▽米ボストン大院,鎌江一平,
,九州,33,20,西村,俊隆,にしむら,としたか,62,自由民主党,,新,0,,党福岡県事務局長〈元〉衆院議員秘書▽福岡大,西村俊隆,
,九州,34,20,大久保,秀典,おおくぼ,ひでのり,63,自由民主党,,新,0,,党大分県事務局長〈元〉県職員研修所長・県行政企画課長▽中大,大久保秀典,
,九州,35,20,川上,健,かわかみ,たけし,55,自由民主党,,新,0,,党宮崎県事務局次長〈元〉参院議員秘書・運輸会社員▽宮崎工高,川上健,
,九州,1,20,江夏,正敏,えなつ,まさとし,50,幸福実現党,,新,0,,党政調会長・ＨＳ政経塾長〈元〉不動産会社員▽阪大中退,江夏正敏,
,九州,2,20,吉冨,和枝,よしとみ,かずえ,58,幸福実現党,,新,0,,党九州ブロック副支部長〈元〉小学校教諭▽九州女短大,吉冨和枝,
,九州,3,20,富川,昇,とみかわ,のぼる,74,幸福実現党,,新,0,,党九州ブロック副支部長・教育関係法人役員〈元〉ＮＴＴ社員▽岐阜大,富川昇,
,九州,4,20,前田,浩一,まえだ,こういち,46,幸福実現党,,新,0,,幸福の科学職員・党九州ブロック副支部長▽中大,前田浩一,
,九州,4,20,松岡,勝,まつおか,まさる,44,日本共産党,,新,0,,党准中央委員・党熊本県書記長〈元〉病院副事務長▽熊本商高,松岡勝,
,九州,5,20,山下,魁,やました,かい,40,日本共産党,,新,0,,党大分県書記長〈元〉石油製品販売会社員▽ＮＨＫ学園高,山下魁,
,九州,6,20,仲間,昌信,なかま,しょうしん,69,立憲民主党,,新,0,,農業〈元〉民進沖縄代表・金武町議・県軍用地主連合会副会長▽沖縄国際大,仲間昌信,
,九州,1,20,中山,成彬,なかやま,なりあき,74,希望の党,,元,7,,〈元〉国交相・文科相・経産副大臣・大蔵省職員▽東大,中山成彬,
,九州,2,20,石井,英俊,いしい,ひでとし,41,希望の党,,新,0,福岡1区,ＮＰＯ法人理事長〈元〉経済団体職員・学習塾社員▽九大,石井英俊,
,九州,2,20,村上,智信,むらかみ,とものぶ,48,希望の党,,新,0,福岡11区,〈元〉経産省情報プロジェクト室長・東北大教授▽東大院,村上智信,
,九州,2,20,山口,初實,やまぐち,はつみ,69,希望の党,,新,0,長崎2区,〈元〉民進党長崎県副代表・県議・三菱重工社員・諫早市議▽長崎外語短大,山口初實,
,九州,2,20,花輪,智史,はなわ,ともふみ,51,希望の党,,新,0,宮崎3区,〈元〉参院議員秘書・都議・世田谷区議・東急不動産社員▽都立大,花輪智史,
,九州,2,20,斎藤,佳代,さいとう,かよ,38,希望の党,,新,0,鹿児島2区,ＪＡ職員・環境ＮＰＯ副理事長〈元〉東大院非常勤職員▽東京農工大院,斎藤佳代,
,九州,21,20,森田,俊文,もりた,としふみ,54,希望の党,,新,0,,パソコン教室代表〈元〉那珂川町議▽上智大,森田俊文,
