qname,url,type,ident,dst
Q1761759,https://www.facebook.com/ShimojiMikio/,page,710980188972842,https://www.facebook.com/ShimojiMikio/
Q11454333,https://www.facebook.com/masahisa.miyazaki.9,profile,100003537306220,https://www.facebook.com/masahisa.miyazaki.9
Q11454333,https://www.facebook.com/masahisa.miyazaki.9,profile,100003537306220,https://www.facebook.com/masahisa.miyazaki.9
Q41771058,https://www.facebook.com/elmichiko,profile,100003958253428,https://www.facebook.com/elmichiko
Q11572466,https://www.facebook.com/denny.tamaki,profile,100002003297509,https://www.facebook.com/denny.tamaki
Q11572466,https://www.facebook.com/denny.tamaki,profile,100002003297509,https://www.facebook.com/denny.tamaki
Q11547421,https://www.facebook.com/natsumi.smile,page,396588070441912,https://www.facebook.com/natsumi.smile/
Q11547421,https://www.facebook.com/natsumi.smile,page,396588070441912,https://www.facebook.com/natsumi.smile/
Q41771060,https://www.facebook.com/yasumasa.tomikawa,profile,100001448211959,https://www.facebook.com/yasumasa.tomikawa
Q41771060,https://www.facebook.com/tomikawayasumasa,page,746959508794594,https://www.facebook.com/tomikawayasumasa/
Q18817877,https://www.facebook.com/nakasatookinawa,page,544530659017000,https://www.facebook.com/nakasatookinawa/
Q11629931,https://www.facebook.com/kousaburou.nishime,profile,100003571152160,https://www.facebook.com/kousaburou.nishime
Q11629931,https://www.facebook.com/kousaburou.nishime,profile,100003571152160,https://www.facebook.com/kousaburou.nishime
Q41770573,https://www.facebook.com/100005961273973,profile,100005961273973,https://www.facebook.com/profile.php?id=100005961273973
Q41770575,https://www.facebook.com/akemi.sasaki.1656,profile,100005769491682,https://www.facebook.com/akemi.sasaki.1656
Q18817972,https://www.facebook.com/kazuya.hatayama.1,profile,100003050917219,https://www.facebook.com/kazuya.hatayama.1
Q41770582,https://www.facebook.com/katsumi.honma.1,profile,100003566057367,https://www.facebook.com/katsumi.honma.1
Q41770582,https://www.facebook.com/100010830348450,profile,100010830348450,https://www.facebook.com/profile.php?id=100010830348450
Q41770582,https://www.facebook.com/honmakatsumi,page,1073834299300688,https://www.facebook.com/honmakatsumi/
Q11384409,https://www.facebook.com/hidemichi.sato.7,profile,100004934910453,https://www.facebook.com/hidemichi.sato.7
Q41805154,https://www.facebook.com/kibounotou.hokkaido,profile,100022497002744,https://www.facebook.com/kibounotou.hokkaido
Q41805305,https://www.facebook.com/chisato.abe.52,profile,100000582497924,https://www.facebook.com/chisato.abe.52
Q11468075,https://www.facebook.com/maya.yamazaki.568,profile,100001951447820,https://www.facebook.com/maya.yamazaki.568
Q17160031,https://www.facebook.com/takako.daichi,profile,100004990051586,https://www.facebook.com/takako.daichi
Q11562188,https://www.facebook.com/watanabekoichi1957,profile,100004620215471,https://www.facebook.com/watanabekoichi1957
Q21655809,https://www.facebook.com/%E7%9C%9F%E5%B1%B1%E7%A5%90%E4%B8%80-%E8%A1%86%E8%AD%B0%E9%99%A2%E8%AD%B0%E5%93%A1-424176007747296/,page,424176007747296,https://www.facebook.com/%E7%9C%9F%E5%B1%B1%E7%A5%90%E4%B8%80-424176007747296/
Q5102671,https://www.facebook.com/profile.php?id=100006085722650,profile,100006085722650,https://www.facebook.com/profile.php?id=100006085722650
Q41805317,https://www.facebook.com/funayama.yumi.haiji,profile,100006541231652,https://www.facebook.com/funayama.yumi.haiji
Q41770599,https://www.facebook.com/matsuihideakijimusyo,page,1545495635687888,https://www.facebook.com/matsuihideakijimusyo/
Q11449090,https://www.facebook.com/noboru.usami.5,profile,100003296613923,https://www.facebook.com/noboru.usami.5
Q6746585,https://www.facebook.com/teratamanabu/,page,177668462381083,https://www.facebook.com/teratamanabu/
Q41805205,https://www.facebook.com/profile.php?id=100005122571380,profile,100005122571380,https://www.facebook.com/profile.php?id=100005122571380
Q41805336,https://www.facebook.com/yanaifm,profile,100002423124984,https://www.facebook.com/yanaifm
Q16264927,https://www.facebook.com/okamoto.office,page,425216924222519,https://www.facebook.com/okamoto.office/
Q11637774,https://www.facebook.com/koshimizu.keiichi,page,261536507312129,https://www.facebook.com/koshimizu.keiichi/
Q7706956,https://www.facebook.com/shiokawa.jcp,page,198365586984275,https://www.facebook.com/shiokawa.jcp/
Q11362721,https://www.facebook.com/masayoshi.namiki.7,profile,100001954106030,https://www.facebook.com/masayoshi.namiki.7
Q41805242,https://www.facebook.com/so.yamashita.islands,page,1732549216758649,https://www.facebook.com/so.yamashita.islands/
Q41805208,https://www.facebook.com/kojima.ichiro,profile,100001429643999,https://www.facebook.com/kojima.ichiro
Q41805208,https://www.facebook.com/幸福幸福実現党小島一郎-幹事長代理-129543174365259,page,129543174365259,https://www.facebook.com/%E5%B9%B8%E7%A6%8F%E5%B9%B8%E7%A6%8F%E5%AE%9F%E7%8F%BE%E5%85%9A%E5%B0%8F%E5%B3%B6%E4%B8%80%E9%83%8E-%E5%B9%B9%E4%BA%8B%E9%95%B7%E4%BB%A3%E7%90%86-129543174365259/
Q41805292,https://www.facebook.com/MoritaTakayuki777,profile,100007005252528,https://www.facebook.com/MoritaTakayuki777
Q6782480,https://www.facebook.com/ookawaramasako/,page,211847682499469,https://www.facebook.com/ookawaramasako/
Q41777960,https://www.facebook.com/nini7kei,profile,100002230903470,https://www.facebook.com/nini7kei
Q41777960,https://www.facebook.com/horikoshi.keinin,page,1689920404607348,https://www.facebook.com/horikoshi.keinin/
Q41770661,https://www.facebook.com/nakasone0119,page,357395337776163,https://www.facebook.com/nakasone0119/
Q41777925,https://www.facebook.com/yasuo.ikawa.1,profile,100002983159812,https://www.facebook.com/yasuo.ikawa.1
Q20041482,https://www.facebook.com/hideo.tsunoda.53,page,730917303695599,https://www.facebook.com/hideo.tsunoda.53/
Q7051265,https://www.facebook.com/noriko.furuya514,profile,100005687406127,https://www.facebook.com/noriko.furuya514
Q7051265,https://www.facebook.com/noriko.furuya.jp,page,1562826307263644,https://www.facebook.com/noriko.furuya.jp/
Q41805314,https://www.facebook.com/people/%E7%A5%9E%E5%A5%88%E5%B7%9D-%E3%81%BF%E3%81%AA%E3%81%A8%E3%81%BF%E3%82%89%E3%81%84/100017183265706,profile,100017183265706,https://www.facebook.com/profile.php?id=100017183265706
Q41805266,https://www.facebook.com/aini.tekinashi.yuzo,profile,100002375432788,https://www.facebook.com/aini.tekinashi.yuzo
Q24875305,https://www.facebook.com/people/与国秀行/100013473602579,profile,100013473602579,https://www.facebook.com/profile.php?id=100013473602579
Q11360320,https://www.facebook.com/ueno.hiroshi,profile,100003108469482,https://www.facebook.com/ueno.hiroshi
Q11454668,https://www.facebook.com/noriko.miyagawa.50,profile,100003327093567,https://www.facebook.com/noriko.miyagawa.50
Q6837950,https://www.facebook.com/michiyo.takagi.komei,page,434502746709820,https://www.facebook.com/michiyo.takagi.komei/
Q41770238,https://www.facebook.com/noriyuki.ishizawa.7,profile,100005233950944,https://www.facebook.com/noriyuki.ishizawa.7
Q4701145,https://www.facebook.com/akira.kasai1,profile,100001197228804,https://www.facebook.com/akira.kasai1
Q41770456,https://www.facebook.com/profile.php?id=100011583347889,profile,100011583347889,https://www.facebook.com/profile.php?id=100011583347889
Q41770459,https://www.facebook.com/dr.tanigawa,profile,100001997661120,https://www.facebook.com/dr.tanigawa
Q41770459,https://www.facebook.com/JCP.TANet,page,1679127129052175,https://www.facebook.com/JCP.TANet/
Q41770042,https://www.facebook.com/naoki.tomita.503,profile,100002119608556,https://www.facebook.com/naoki.tomita.503
Q41770037,https://www.facebook.com/profile.php?id=1310744851,profile,1310744851,https://www.facebook.com/profile.php?id=1310744851
Q11462483,https://www.facebook.com/toshiaki.koizumi.98,profile,100003713865831,https://www.facebook.com/toshiaki.koizumi.98
Q41805321,https://www.facebook.com/people/%E7%AB%B9%E5%86%85%E4%BB%8A%E6%97%A5%E7%94%9F/100005696672369,profile,100005696672369,https://www.facebook.com/profile.php?id=100005696672369
Q11599306,https://www.facebook.com/takeda.mitsuaki,profile,100007817290156,https://www.facebook.com/takeda.mitsuaki
Q41770914,https://www.facebook.com/hiromu.morimura,profile,100003302471804,https://www.facebook.com/hiromu.morimura
Q41805287,https://www.facebook.com/shakuryoko,page,123654514500612,https://www.facebook.com/shakuryoko/
Q41805147,https://www.facebook.com/nanami.hiroko/,page,1066238676785900,https://www.facebook.com/nanami.hiroko/
Q11518735,https://www.facebook.com/kimurataketsuka,page,255485121226746,https://www.facebook.com/kimurataketsuka/
Q11366452,https://www.facebook.com/hirosato.nakatugawa,profile,100007653191423,https://www.facebook.com/hirosato.nakatugawa
Q41805191,https://www.facebook.com/takao.ando.395,profile,100003309266616,https://www.facebook.com/takao.ando.395
Q41805239,https://www.facebook.com/Takagi.togi/,page,1524161000949960,https://www.facebook.com/Takagi.togi/
Q11629289,https://www.facebook.com/yuzuru.nishida/,page,563019280393662,https://www.facebook.com/yuzuru.nishida/
Q41805162,https://www.facebook.com/yosanomakoto/,page,1206577899427456,https://www.facebook.com/yosanomakoto/
Q11450883,https://www.facebook.com/hidemitsu.sano,profile,100003261403736,https://www.facebook.com/hidemitsu.sano
Q41777933,https://www.facebook.com/ota.masataka,page,505886672871133,https://www.facebook.com/ota.masataka/
Q41770764,https://www.facebook.com/hiroshi.nishizawa.3910,profile,100004106948537,https://www.facebook.com/hiroshi.nishizawa.3910
Q18818065,https://www.facebook.com/fujino.yasufumi,page,443033882470852,https://www.facebook.com/fujino.yasufumi/
Q11455025,https://www.facebook.com/miyazawa007,profile,100002012998376,https://www.facebook.com/miyazawa007
Q11413941,https://www.facebook.com/yosamu.chan/,page,817940224936488,https://www.facebook.com/yosamu.chan/
Q41805237,https://www.facebook.com/kaworu.yoshida.9,profile,100005788448176,https://www.facebook.com/kaworu.yoshida.9
Q11399825,https://www.facebook.com/sukeda.office.fukui,profile,100006138574247,https://www.facebook.com/sukeda.office.fukui
Q11363118,https://www.facebook.com/nakaharayaichi/,page,449578331902680,https://www.facebook.com/nakaharayaichi/
Q7678543,https://www.facebook.com/takunetwork,page,147636391965448,https://www.facebook.com/takunetwork/
Q1739044,https://www.facebook.com/wakabayashikenta,page,140012879419586,https://www.facebook.com/wakabayashikenta/
Q7973013,https://www.facebook.com/komei.itowataru,page,164735273574577,https://www.facebook.com/komei.itowataru/
Q11433281,https://www.facebook.com/OguchiYoshinori,page,518493074907731,https://www.facebook.com/OguchiYoshinori/
Q20041786,https://www.facebook.com/nakagawakomei,profile,100005836814267,https://www.facebook.com/nakagawakomei
Q41770845,https://www.facebook.com/hiromitsu.ohno.7,profile,100001823853835,https://www.facebook.com/hiromitsu.ohno.7
Q18817650,https://www.facebook.com/shimazu.yukihiro.jcp,page,1522527188020808,https://www.facebook.com/shimazu.yukihiro.jcp/
Q18818221,https://www.facebook.com/nobuko.motomura.3,profile,100003791761385,https://www.facebook.com/nobuko.motomura.3
Q41794094,https://www.facebook.com/yamakoshi.toru,profile,100013967052737,https://www.facebook.com/yamakoshi.toru
Q41805171,https://www.facebook.com/HiroyukiNa,profile,100002050448706,https://www.facebook.com/HiroyukiNa
Q11366226,https://www.facebook.com/yasuhiro.nakane.948,profile,100005244793445,https://www.facebook.com/yasuhiro.nakane.948
Q41777921,https://www.facebook.com/tosimitu.egasira,profile,100002490262068,https://www.facebook.com/tosimitu.egasira
Q41805337,https://www.facebook.com/yukihiko.kanoh,profile,100002110987206,https://www.facebook.com/yukihiko.kanoh
Q41805170,https://www.facebook.com/nakane.hiromi,profile,100003120967873,https://www.facebook.com/nakane.hiromi
Q41777910,https://www.facebook.com/people/喜多義典/100004194875932,profile,100004194875932,https://www.facebook.com/profile.php?id=100004194875932
Q41805271,https://www.facebook.com/shimadakoujimie,page,1553536498224491,https://www.facebook.com/shimadakoujimie/
Q41805328,https://www.facebook.com/kazunobu.nishida,profile,100005433519915,https://www.facebook.com/kazunobu.nishida
Q7820173,https://www.facebook.com/ukishimatomoko/,page,365429743547979,https://www.facebook.com/ukishimatomoko/
Q11598974,https://www.facebook.com/takeuchi.yuzuru,profile,100003647398811,https://www.facebook.com/takeuchi.yuzuru
Q11566187,https://www.facebook.com/hamamurasusumu,profile,100000369760670,https://www.facebook.com/hamamurasusumu
Q41777958,https://www.facebook.com/hideaki.washioka,profile,100002623053278,https://www.facebook.com/hideaki.washioka
Q8054597,https://www.facebook.com/yoko.wanibuchi,page,251185372071403,https://www.facebook.com/yoko.wanibuchi/
Q11454828,https://www.facebook.com/takeshi.miyamoto.5661,profile,100001802951545,https://www.facebook.com/takeshi.miyamoto.5661
Q41770878,https://www.facebook.com/tomoyuki.miwa3,profile,100003248847226,https://www.facebook.com/tomoyuki.miwa3
Q41805209,https://www.facebook.com/chieko.oosawa.3,profile,100002704011165,https://www.facebook.com/chieko.oosawa.3
Q462308,https://www.facebook.com/tarutokoshinji/,page,331966636987108,https://www.facebook.com/tarutokoshinji/
Q41805204,https://www.facebook.com/jitsugen.takako,page,525464660848470,https://www.facebook.com/jitsugen.takako/
Q41805247,https://www.facebook.com/Atsushi.Nishimoto7,profile,100002638434084,https://www.facebook.com/Atsushi.Nishimoto7
Q41805178,https://www.facebook.com/miw.wld,profile,100012033847331,https://www.facebook.com/miw.wld
Q41777968,https://www.facebook.com/shiomishunji,profile,100002516653485,https://www.facebook.com/shiomishunji
Q7497769,https://www.facebook.com/okuno.shinsuke,profile,100003935729061,https://www.facebook.com/okuno.shinsuke
Q926287,https://www.facebook.com/komei.tetsuosaito,page,720161201446681,https://www.facebook.com/komei.tetsuosaito/
Q41770955,https://www.facebook.com/profile.php?id=100009478396899,profile,100009478396899,https://www.facebook.com/profile.php?id=100009478396899
Q30144920,https://www.facebook.com/ohirayoshinobu,page,1385471615111990,https://www.facebook.com/ohirayoshinobu/
Q41770984,https://www.facebook.com/kazunori.fujimoto.587,profile,100005663374522,https://www.facebook.com/kazunori.fujimoto.587
Q41805315,https://www.facebook.com/profile.php?id=100012396186318,profile,100012396186318,https://www.facebook.com/profile.php?id=100012396186318
Q41805258,https://www.facebook.com/profile.php?id=100007874922516,profile,100007874922516,https://www.facebook.com/profile.php?id=100007874922516
Q11522313,https://www.facebook.com/mio.sugita.5,profile,100002641001226,https://www.facebook.com/mio.sugita.5
Q7051352,https://www.facebook.com/noritoshi.ishida.komei,page,676610932532857,https://www.facebook.com/noritoshi.ishida.komei/
Q41777952,https://www.facebook.com/muneo.takamura,profile,100002483992400,https://www.facebook.com/muneo.takamura
Q41805229,https://www.facebook.com/yasuomi.shimasaki,profile,100003033826662,https://www.facebook.com/yasuomi.shimasaki
Q41805225,https://www.facebook.com/SirakawaYouko,page,228137634268059,https://www.facebook.com/SirakawaYouko/
Q41805172,https://www.facebook.com/nakanishirie.hrp,profile,100006182588254,https://www.facebook.com/nakanishirie.hrp
Q6311456,https://www.facebook.com/hayashijun2,profile,100004195297811,https://www.facebook.com/hayashijun2
Q8050128,https://www.facebook.com/edayasuyuki.official,page,1110795905663725,https://www.facebook.com/edayasuyuki.official/
Q6418998,https://www.facebook.com/toyama.kiyohiko1,profile,100001996606633,https://www.facebook.com/toyama.kiyohiko1
Q17220479,https://www.facebook.com/hamachi.masakazu,page,261243157288137,https://www.facebook.com/hamachi.masakazu/
Q21703015,https://www.facebook.com/nobuhiro.yoshida.940,profile,100005227474423,https://www.facebook.com/nobuhiro.yoshida.940
Q41805146,https://www.facebook.com/masuda.jcp,profile,100006127301133,https://www.facebook.com/masuda.jcp
Q41805278,https://www.facebook.com/mtok48,profile,100002231515114,https://www.facebook.com/mtok48
Q382089,https://www.facebook.com/nakayamanariaki.official,page,285999471503750,https://www.facebook.com/nakayamanariaki.official/
Q41805330,https://www.facebook.com/Enatsu.Masatoshi.HR,page,379559568840839,https://www.facebook.com/Enatsu.Masatoshi.HR/
Q41805255,https://www.facebook.com/kazue.yoshitomi,profile,100002886362298,https://www.facebook.com/kazue.yoshitomi
Q6782366,https://www.facebook.com/profile.php?id=100004704792867,profile,100004704792867,https://www.facebook.com/profile.php?id=100004704792867
Q21655823,https://www.facebook.com/miyaji.takuma,page,306924786098634,https://www.facebook.com/miyaji.takuma/
Q41770697,https://www.facebook.com/sugimura.shinji.1976,profile,100014808914762,https://www.facebook.com/sugimura.shinji.1976
Q11522062,https://www.facebook.com/s755507,page,746622195363608,https://www.facebook.com/s755507/
Q20039675,https://www.facebook.com/yayoi.kimura.35,profile,100002324885660,https://www.facebook.com/yayoi.kimura.35
Q20039675,https://www.facebook.com/kimuyayo,page,413677892146918,https://www.facebook.com/kimuyayo/
Q41770873,https://www.facebook.com/tarohonda1973,page,1956435941348653,https://www.facebook.com/tarohonda1973/
Q11522739,https://www.facebook.com/profile.php?id=100011741872006,profile,100011741872006,https://www.facebook.com/profile.php?id=100011741872006
Q11518048,https://www.facebook.com/木下智彦事務所-729959490489809,page,729959490489809,https://www.facebook.com/%E6%9C%A8%E4%B8%8B%E6%99%BA%E5%BD%A6%E4%BA%8B%E5%8B%99%E6%89%80-729959490489809/
Q41771033,https://www.facebook.com/seiichi.suetsugu,profile,100002494596705,https://www.facebook.com/seiichi.suetsugu
Q11523004,https://www.facebook.com/hideki.murai.5,profile,1468411419,https://www.facebook.com/hideki.murai.5
Q5680924,https://www.facebook.com/MatsumotoYohei.77,page,484079738401967,https://www.facebook.com/MatsumotoYohei.77/
Q41770896,https://www.facebook.com/murakami.noriatsu,page,262329097497376,https://www.facebook.com/murakami.noriatsu/
Q41770906,https://www.facebook.com/kumiko.muraguchi.7,profile,100007768579390,https://www.facebook.com/kumiko.muraguchi.7
Q41777904,https://www.facebook.com/shuichiro.matsuki,profile,100003366318540,https://www.facebook.com/shuichiro.matsuki
Q5209645,https://www.facebook.com/dakaradaisuke,profile,100002890110576,https://www.facebook.com/dakaradaisuke
Q7446719,https://www.facebook.com/murakamiseiichiro,profile,100005427363091,https://www.facebook.com/murakamiseiichiro
Q41771007,https://www.facebook.com/murakamitomonobu,page,1006744736031083,https://www.facebook.com/murakamitomonobu/
Q41770599,https://www.facebook.com/hideaki.matsui.9081,profile,100006344826503,https://www.facebook.com/hideaki.matsui.9081
Q5209113,https://www.facebook.com/profile.php?id=100005834141082,profile,100005834141082,https://www.facebook.com/profile.php?id=100005834141082
Q49988,https://www.facebook.com/minorikawa.nobu/?fref=ts,page,212217265816005,https://www.facebook.com/minorikawa.nobu/
Q41770670,https://www.facebook.com/profile.php?id=100006941132398,profile,100006941132398,https://www.facebook.com/profile.php?id=100006941132398
Q5770251,https://www.facebook.com/%E6%9D%BE%E9%87%8E%E5%8D%9A%E4%B8%80-326565974070639,page,326565974070639,https://www.facebook.com/%E6%9D%BE%E9%87%8E%E5%8D%9A%E4%B8%80-326565974070639/
Q17223599,https://www.facebook.com/naohisa.matsuda.39,profile,100004946437321,https://www.facebook.com/naohisa.matsuda.39
Q41768312,https://www.facebook.com/Natsue.Mori.page,page,1017736221644978,https://www.facebook.com/Natsue.Mori.page/
Q923428,https://www.facebook.com/matsunami.kenta,page,1568831566669887,https://www.facebook.com/matsunami.kenta/
Q11538822,https://www.facebook.com/profile.php?id=100003780227855,profile,100003780227855,https://www.facebook.com/profile.php?id=100003780227855
Q11537927,https://www.facebook.com/fsakura,profile,100000854973714,https://www.facebook.com/fsakura
Q8055323,https://www.facebook.com/yorihisa.win,page,754435844635302,https://www.facebook.com/yorihisa.win/
Q41805313,https://www.facebook.com/hayashi.kenji.353,profile,100003263575351,https://www.facebook.com/hayashi.kenji.353
Q6383605,https://www.facebook.com/masuya.keigo.komei,page,702202929970577,https://www.facebook.com/masuya.keigo.komei/
Q7385322,https://www.facebook.com/ryoseioffice,page,1551486495077407,https://www.facebook.com/ryoseioffice/
Q7677226,https://www.facebook.com/takao.ochi,page,194726267249136,https://www.facebook.com/takao.ochi/
Q8055326,https://www.facebook.com/madokayoriko,page,717334421695305,https://www.facebook.com/madokayoriko/
Q11568677,https://www.facebook.com/kumadahiromichi,page,966721966677918,https://www.facebook.com/kumadahiromichi/
Q11577186,https://www.facebook.com/tsuyoshi.tabata.39,profile,100004607221086,https://www.facebook.com/tsuyoshi.tabata.39
Q653000,https://www.facebook.com/kondo.shoichi.giin,page,195600317277097,https://www.facebook.com/kondo.shoichi.giin/
Q11551703,https://www.facebook.com/yoshitaka.ikeda.902,profile,100005624316697,https://www.facebook.com/yoshitaka.ikeda.902
Q8056240,https://www.facebook.com/maki.office,page,159843680795027,https://www.facebook.com/maki.office/
Q6088170,https://www.facebook.com/issei.tajima.5,profile,100002930666455,https://www.facebook.com/issei.tajima.5
Q11451405,https://www.facebook.com/hiroshi.ando.9,profile,100002500661033,https://www.facebook.com/hiroshi.ando.9
Q11373203,https://www.facebook.com/inouehidetaka.ishin,page,220701924783850,https://www.facebook.com/inouehidetaka.ishin/
Q11558377,https://www.facebook.com/yasuto.urano,profile,100002141446561,https://www.facebook.com/yasuto.urano
Q11578596,https://www.facebook.com/hatanaka.mitsunari,profile,100002180656197,https://www.facebook.com/hatanaka.mitsunari
Q11577481,https://www.facebook.com/tanose.kashihara,profile,100006270182649,https://www.facebook.com/tanose.kashihara
Q7827692,https://www.facebook.com/あべ俊子事務所-1105794292888535,page,1105794292888535,https://www.facebook.com/%E3%81%82%E3%81%B9%E4%BF%8A%E5%AD%90%E4%BA%8B%E5%8B%99%E6%89%80-1105794292888535/
Q11572647,https://www.facebook.com/tamakinet55,page,326352487711966,https://www.facebook.com/tamakinet55/
Q11596567,https://www.facebook.com/inatomishuji,page,1428735647348631,https://www.facebook.com/inatomishuji/
Q5209856,https://www.facebook.com/daizoo.kusuda,profile,100002319706842,https://www.facebook.com/daizoo.kusuda
Q11546586,https://www.facebook.com/TakebeArata.12,page,635084013270101,https://www.facebook.com/TakebeArata.12/
Q11400372,https://www.facebook.com/勝沼かつぬま-栄明しげあき-1715011188806251,page,1715011188806251,https://www.facebook.com/%E5%8B%9D%E6%B2%BC%E3%81%8B%E3%81%A4%E3%81%AC%E3%81%BE-%E6%A0%84%E6%98%8E%E3%81%97%E3%81%92%E3%81%82%E3%81%8D-1715011188806251/
Q11395120,https://www.facebook.com/togashihiroyuki,page,1441563109420004,https://www.facebook.com/togashihiroyuki/
Q11423241,https://www.facebook.com/tuchiyashinako,page,323423494517363,https://www.facebook.com/tuchiyashinako/
Q1965622,https://www.facebook.com/sonokenn,page,295767543967594,https://www.facebook.com/sonokenn/
Q11549401,https://www.facebook.com/tomohiko2911,page,333748713754008,https://www.facebook.com/tomohiko2911/
Q11513088,https://www.facebook.com/hoshinotv,page,117396161658132,https://www.facebook.com/hoshinotv/
Q11518159,https://www.facebook.com/hitoshi.kiuchi.9,profile,100003583027098,https://www.facebook.com/hitoshi.kiuchi.9
Q11455005,https://www.facebook.com/miyazawa.office,page,570291796477896,https://www.facebook.com/miyazawa.office/
Q11413102,https://www.facebook.com/takeru.yoshikawa.98,profile,100004095613191,https://www.facebook.com/takeru.yoshikawa.98
Q11413102,https://www.facebook.com/吉川たける-2197333243886935,page,2197333243886935,https://www.facebook.com/%E5%90%89%E5%B7%9D%E3%81%9F%E3%81%91%E3%82%8B-2197333243886935/
Q11391317,https://www.facebook.com/yagi.aichi11,profile,100005679702793,https://www.facebook.com/yagi.aichi11
Q11391317,https://www.facebook.com/aichi11.yagi,page,573888219302912,https://www.facebook.com/aichi11.yagi/
Q11546026,https://www.facebook.com/nobuhide.takemura,profile,100002222673098,https://www.facebook.com/nobuhide.takemura
Q11409844,https://www.facebook.com/kenji.harada.12,profile,100002554831213,https://www.facebook.com/kenji.harada.12
Q11642258,https://www.facebook.com/profile.php?id=100007432056229,profile,100007432056229,https://www.facebook.com/profile.php?id=100007432056229
Q41770926,https://www.facebook.com/kazuyukiyokohata,profile,100011706351887,https://www.facebook.com/kazuyukiyokohata
Q1133136,https://www.facebook.com/kisaburo.tokai,profile,100003523088588,https://www.facebook.com/kisaburo.tokai
Q11543692,https://www.facebook.com/taruipage,page,331551626974998,https://www.facebook.com/taruipage/
Q11411691,https://www.facebook.com/kogaatsushi03,page,513114342124208,https://www.facebook.com/kogaatsushi03/
Q11399159,https://www.facebook.com/katokanji0424,page,711121245763397,https://www.facebook.com/katokanji0424/
Q11412937,https://www.facebook.com/YoshikawaHajime.Oita,page,199555903753060,https://www.facebook.com/YoshikawaHajime.Oita/
Q3547232,https://www.facebook.com/yokomitu10.22/,page,890932624394113,https://www.facebook.com/yokomitu10.22/
Q11360320,https://www.facebook.com/ueno.hiroshi.page,page,164926780269321,https://www.facebook.com/ueno.hiroshi.page/
Q41805202,https://www.facebook.com/ppp.ggg.ddm.w,profile,100004118671877,https://www.facebook.com/ppp.ggg.ddm.w
Q41770577,https://www.facebook.com/moriyama.hokkaido,page,367164593384520,https://www.facebook.com/moriyama.hokkaido/
Q41770579,https://www.facebook.com/ikemakitsukuru,page,1743386609234053,https://www.facebook.com/ikemakitsukuru/
Q41768440,https://www.facebook.com/ishikawa.kaori.12,profile,100003930881027,https://www.facebook.com/ishikawa.kaori.12
Q41770584,https://www.facebook.com/yuto.akahira,profile,100003571566064,https://www.facebook.com/yuto.akahira
Q11556075,https://www.facebook.com/津島淳事務所-1532696190310099,page,1532696190310099,https://www.facebook.com/%E6%B4%A5%E5%B3%B6%E6%B7%B3%E4%BA%8B%E5%8B%99%E6%89%80-1532696190310099/
Q49998,https://www.facebook.com/morry.hachinohe,page,657972687550618,https://www.facebook.com/morry.hachinohe/
Q11623218,https://www.facebook.com/takashi.fujiwara.iwate,page,525052481013853,https://www.facebook.com/takashi.fujiwara.iwate/
Q41770605,https://www.facebook.com/yoshida.go.1,profile,100003499833773,https://www.facebook.com/yoshida.go.1
Q41770614,https://www.facebook.com/緑川たかし-353651984803963,page,353651984803963,https://www.facebook.com/%E7%B7%91%E5%B7%9D%E3%81%9F%E3%81%8B%E3%81%97-353651984803963/
Q41770616,https://www.facebook.com/araikan.yamagata,page,1830625173873937,https://www.facebook.com/araikan.yamagata/
Q41770619,https://www.facebook.com/taichi.katou.7,profile,100004166529778,https://www.facebook.com/taichi.katou.7
Q11619261,https://www.facebook.com/ichiro.kanke,page,1435239310128886,https://www.facebook.com/ichiro.kanke/
Q41770630,https://www.facebook.com/kumatomo3,profile,100001983297111,https://www.facebook.com/kumatomo3
Q49949,https://www.facebook.com/yoshinoouen,page,286228591576784,https://www.facebook.com/yoshinoouen/
Q11593023,https://www.facebook.com/fukuchanjapan,page,460534750983065,https://www.facebook.com/fukuchanjapan/
Q41770642,https://www.facebook.com/satoshi.asano.564,profile,100010083822665,https://www.facebook.com/satoshi.asano.564
Q11585840,https://www.facebook.com/akimasa.ishikawa.7,profile,100003815571934,https://www.facebook.com/akimasa.ishikawa.7
Q11585840,https://www.facebook.com/akimasa.ishikawa918,page,1751994898387906,https://www.facebook.com/akimasa.ishikawa918/
Q41770651,https://www.facebook.com/watanabe.noriyoshi.tochigi/,page,131694670808948,https://www.facebook.com/watanabe.noriyoshi.tochigi/
Q41805177,https://www.facebook.com/watanabemiyukiw,profile,100004341661593,https://www.facebook.com/watanabemiyukiw
Q11633044,https://www.facebook.com/hajimeyatagawa,page,830404280303478,https://www.facebook.com/hajimeyatagawa/
Q41770705,https://www.facebook.com/profile.php?id=100014730821522,profile,100014730821522,https://www.facebook.com/profile.php?id=100014730821522
Q41770463,https://www.facebook.com/yoshidaharumi2016,page,823368117786719,https://www.facebook.com/yoshidaharumi2016/
Q47846,https://www.facebook.com/naoto.kan.offical,page,246563628870221,https://www.facebook.com/naoto.kan.offical/
Q978256,https://www.facebook.com/小沢さきひと前衆議院議員-438694512855411/,page,438694512855411,https://www.facebook.com/%E5%B0%8F%E6%B2%A2%E3%81%95%E3%81%8D%E3%81%B2%E3%81%A8%E5%89%8D%E8%A1%86%E8%AD%B0%E9%99%A2%E8%AD%B0%E5%93%A1-438694512855411/
Q41698739,https://www.facebook.com/teruo.hara.52,profile,100003347085938,https://www.facebook.com/teruo.hara.52
