西野　弘一,西野弘一,西野,弘一,無所属,大阪府 13区,元,48,https://twitter.com/nishino_koichi,https://www.facebook.com/profile.php?id=100001712463391,http://koichi-nishino.com/,社福法人理事,48歳
小松　久,小松久,小松,久,共産,大阪府 14区,新,60,,,,元府議,60歳
谷畑　孝,谷畑孝,谷畑,孝,維新,大阪府 14区,元,70,,,http://www.tanihata.net/,元厚労副大臣,70歳
長尾　敬,長尾敬,長尾,敬,自民,大阪府 14区,前,54,https://twitter.com/takashinagao,https://www.facebook.com/takashinagao.j/,http://www.tnagao.org/,外務委理事,54歳
浦野　靖人,浦野靖人,浦野,靖人,維新,大阪府 15区,前,44,https://twitter.com/uranoyasuto,https://www.facebook.com/yasuto.urano?fref=ts,http://uranoyasuto.net/,元厚労委理事,44歳
竹本　直一,竹本直一,竹本,直一,自民,大阪府 15区,前,76,https://twitter.com/NaokazuTakemoto,https://www.facebook.com/TakemotoNaokazu,http://takemotonaokazu.com/,元財務副大臣,76歳
為　仁史,為仁史,為,仁史,共産,大阪府 15区,新,68,,,http://blog.goo.ne.jp/tame15,党地区委員,68歳
北側　一雄,北側一雄,北側,一雄,公明,大阪府 16区,前,64,https://twitter.com/kitagawa_kazuo,https://www.facebook.com/kitagawasakai/,http://kitagawa-sakai.jp/,党副代表,64歳
森山　浩行,森山浩行,森山,浩行,民主,大阪府 16区,元,46,https://twitter.com/MORIYAMAhiro,https://www.facebook.com/genki.m0rim0ri,http://moriyama.club/,元災害特理事,46歳
岡下　昌平,岡下昌平,岡下,昌平,自民,大阪府 17区,前,42,,https://www.facebook.com/shohei.okashita,http://okashita-shohei.com/,元府議,42歳
馬場　伸幸,馬場伸幸,馬場,伸幸,維新,大阪府 17区,前,52,https://twitter.com/baba_ishin,https://www.facebook.com/baba.ishin/,http://baba-nobuyuki.com/,党幹事長,52歳
藤本　幸子,藤本幸子,藤本,幸子,共産,大阪府 17区,新,42,https://twitter.com/fujimotosachico,,,党地区役員,42歳
遠藤　敬,遠藤敬,遠藤,敬,維新,大阪府 18区,前,49,,https://www.facebook.com/profile.php?id=100007432056229,http://blog.livedoor.jp/akitadog/,党国対委員長,49歳
神谷　昇,神谷昇,神谷,昇,自民,大阪府 18区,前,68,https://twitter.com/noboru_kamitani,https://www.facebook.com/noborukamitani412/,http://noboru-kamitani.com/,元泉大津市長,68歳
矢野　忠重,矢野忠重,矢野,忠重,共産,大阪府 18区,新,67,,https://www.facebook.com/tadasige.yano.7,,党地区副委長,67歳
北村　みき,北村みき,北村,みき,共産,大阪府 19区,新,51,https://twitter.com/0620_appletree,https://www.facebook.com/kitamura.miki19/?fref=ts,,元中学教諭,51歳
谷川　とむ,谷川とむ,谷川,とむ,自民,大阪府 19区,前,41,https://twitter.com/Tom_Tanigawa,https://www.facebook.com/tanigawa.tom,http://www.tanigawatom.com/index.html,元議員秘書,41歳
丸山　穂高,丸山穂高,丸山,穂高,維新,大阪府 19区,前,33,https://twitter.com/maruyamahodaka,https://www.facebook.com/maruyamahodaka,http://www.h-maruyama.jp/,元財金委理事,33歳
岩田　和親,岩田和親,岩田,和親,自民,佐賀県 1区,前,43,https://twitter.com/Kazuchika_Iwata,https://www.facebook.com/kazuchika.iwata,http://www.k-iwata.jp/,国交委理事,43歳
上村　泰稔,上村泰稔,上村,泰稔,共産,佐賀県 1区,新,52,,https://www.facebook.com/vasutoshi.kamimura,,党県常任委員,52歳
中島　徹,中島徹,中島,徹,幸福,佐賀県 1区,新,43,https://twitter.com/thinkbig_toru,https://www.facebook.com/sagakoufukunakashima/,https://www.nakashima-toru.net/,元建材会社員,43歳
原口　一博,原口一博,原口,一博,希望,佐賀県 1区,前,58,https://twitter.com/kharaguchi,https://www.facebook.com/kharagucih/,http://haraguti.com/,元総務相,58歳
大串　博志,大串博志,大串,博志,希望,佐賀県 2区,前,51,https://twitter.com/OogushiHiroshi,https://www.facebook.com/oogushihiroshi/,https://www.oogushi.com/,党政調会長,51歳
大森　斉,大森斉,大森,斉,共産,佐賀県 2区,新,62,,,,元北茂安町議,62歳
古川　康,古川康,古川,康,自民,佐賀県 2区,前,59,,https://www.facebook.com/55furukawa.yasushi,http://www.power-full.com/,元知事,59歳
武正　公一,武正公一,武正,公一,希望,埼玉県 1区,前,56,,https://www.facebook.com/takemasatoday,http://takemasa-k.jp/,元財務副大臣,56歳
鳥羽　恵,鳥羽恵,鳥羽,恵,共産,埼玉県 1区,新,58,https://twitter.com/toba_megumi,https://www.facebook.com/megumi.toba.5?fref=ts,http://www.yuiyuidori.net/jcp-minuma/html/menu08/,党地区役員,58歳
村井　英樹,村井英樹,村井,英樹,自民,埼玉県 1区,前,37,https://twitter.com/muraihideki,https://www.facebook.com/hideki.murai.5,http://www.muraihideki.com/,内閣政務官,37歳
新藤　義孝,新藤義孝,新藤,義孝,自民,埼玉県 2区,前,59,https://twitter.com/shindo_y,https://www.facebook.com/people/Yoshitaka-Shindo/100005256916522,http://www.shindo.gr.jp/,元総務相,59歳
菅　克己,菅克己,菅,克己,希望,埼玉県 2区,新,51,https://twitter.com/Suga_Katsumi,https://www.facebook.com/katsumi.suga.9?fref=ts,http://suga35.com/,県議,51歳
平川　道也,平川道也,平川,道也,共産,埼玉県 2区,新,45,,https://www.facebook.com/michiya.hirakawa,http://www.cupolatown.net/,党地区役員,45歳
飯田　剛,飯田剛,飯田,剛,幸福,埼玉県 3区,新,58,,https://www.facebook.com/takeshi.iida.90,http://eirei.sakura.ne.jp/db/,会社役員,58歳
黄川田　仁志,黄川田仁志,黄川田,仁志,自民,埼玉県 3区,前,46,https://twitter.com/kikawadahitoshi,,http://www.kikawadahitoshi.jp/,元外務政務官,46歳
三輪　麻美,三輪麻美,三輪,麻美,希望,埼玉県 3区,新,30,,,,堺市議会議員,30歳
山川　百合子,山川百合子,山川,百合子,民主,埼玉県 3区,新,48,,,http://www.yamakawa-yuriko.jp/,県議,48歳
青柳　仁士,青柳仁士,青柳,仁士,維新,埼玉県 4区,新,38,https://twitter.com/aoyagi_h,https://www.facebook.com/hitoshi.aoyagi.75,,元国連職員,38歳
朝賀　英義,朝賀英義,朝賀,英義,共産,埼玉県 4区,新,67,,,http://www.jcp-niiza.com/asaka/,元新座市議,67歳
豊田　真由子,豊田真由子,豊田,真由子,無所属,埼玉県 4区,前,42,https://twitter.com/toyota_mayuko,https://www.facebook.com/mayuko.toyota2012?fref=ts,http://www.toyotamayuko.com/,元文科政務官,42歳
穂坂　泰,穂坂泰,穂坂,泰,自民,埼玉県 4区,新,43,,https://www.facebook.com/yasushi.hosaka.7,http://hosakayasushi.com/,志木市議,43歳
吉田　芳朝,吉田芳朝,吉田,芳朝,希望,埼玉県 4区,新,43,,https://www.facebook.com/majime.yoshida/,http://yoshiday.com/,県議,43歳
枝野　幸男,枝野幸男,枝野,幸男,民主,埼玉県 5区,前,53,https://twitter.com/edanoyukio0531,,http://www.edano.gr.jp/,元官房長官,53歳
高木　秀文,高木秀文,高木,秀文,希望,埼玉県 5区,新,,,,,-,歳
牧原　秀樹,牧原秀樹,牧原,秀樹,自民,埼玉県 5区,前,46,https://twitter.com/hmakihara,https://www.facebook.com/HidekiMacky/,http://hmacky.net/,厚労副大臣,46歳
大島　敦,大島敦,大島,敦,希望,埼玉県 6区,前,60,,,http://www.oshimaatsushi.com/,元総務副大臣,60歳
戸口　佐一,戸口佐一,戸口,佐一,共産,埼玉県 6区,新,67,,https://www.facebook.com/profile.php?id=100014155634094&fref=ts,,党地区委員長,67歳
中根　一幸,中根一幸,中根,一幸,自民,埼玉県 6区,前,48,,,https://www.nakane-kazuyuki.com/,外務副大臣,48歳
神山　佐市,神山佐市,神山,佐市,自民,埼玉県 7区,前,63,https://twitter.com/KAMIYAMA_SAICHI,https://www.facebook.com/profile.php?id=100008470713752,http://www.kamiyama.ne.jp/,会社役員,63歳
小宮山　泰子,小宮山泰子,小宮山,泰子,希望,埼玉県 7区,前,52,https://twitter.com/komiyama_yasko,https://www.facebook.com/yasko.komiyama?fref=ts,http://www.yasko.net/,元農水委員長,52歳
長沼　チネ,長沼チネ,長沼,チネ,共産,埼玉県 7区,新,67,https://twitter.com/tinenaganuma,https://www.facebook.com/tine.naganuma?fref=ts,,党地区委員長,67歳
小野塚　勝俊,小野塚勝俊,小野塚,勝俊,希望,埼玉県 8区,元,45,,https://www.facebook.com/onozuka.masatoshi/,http://onozuka.jp/,元拉致特理事,45歳
柴山　昌彦,柴山昌彦,柴山,昌彦,自民,埼玉県 8区,前,51,https://twitter.com/shiba_masa,https://www.facebook.com/shibayama.masahiko/,http://www.shibamasa.net/,元首相補佐官,51歳
辻　源巳,辻源巳,辻,源巳,共産,埼玉県 8区,新,45,https://twitter.com/tsujiJCP,,,党地区委員長,45歳
大塚　拓,大塚拓,大塚,拓,自民,埼玉県 9区,前,44,,https://www.facebook.com/otsukataku.jimin/,http://otsukataku.jp/,元財務副大臣,44歳
神田　三春,神田三春,神田,三春,共産,埼玉県 9区,新,62,,,,党地区役員,62歳
杉村　慎治,杉村慎治,杉村,慎治,希望,埼玉県 9区,新,41,,https://www.facebook.com/sugimura.shinji.1976,https://ameblo.jp/sugimurashinji/,元国会議員秘書,41歳
坂本　祐之輔,坂本祐之輔,坂本,祐之輔,希望,埼玉県 10区,前,62,https://twitter.com/nipponniyumeo,https://www.facebook.com/sakamotoyunosuke,http://www.sakamoto-yunosuke.jp/,元東松山市長,62歳
山口　泰明,山口泰明,山口,泰明,自民,埼玉県 10区,前,68,https://twitter.com/taimei1,https://www.facebook.com/yamaguchitaimei/,http://www.taimei.tv/,元内閣副大臣,68歳
小泉　龍司,小泉龍司,小泉,龍司,無所属,埼玉県 11区,前,64,,https://www.facebook.com/koizumiryuuji/,http://www.ryuji.org/,元大蔵省室長,64歳
今野　智博,今野智博,今野,智博,無所属,埼玉県 11区,前,42,https://twitter.com/konno_tomohiro,https://www.facebook.com/tomohiro.konno.18,https://www.konnotomohiro.jp/,法務委理事,42歳
柴岡　祐真,柴岡祐真,柴岡,祐真,共産,埼玉県 11区,新,33,https://twitter.com/shibaoka_yuma,https://www.facebook.com/shibaoka.yuma,http://www.shibaoka-yuma.jp/,党中央委員,33歳
三角　創太,三角創太,三角,創太,希望,埼玉県 11区,新,29,,https://www.facebook.com/profile.php?id=100011400255398&fref=ts,http://misumisota.net/,元銀行員,29歳
野中　厚,野中厚,野中,厚,自民,埼玉県 12区,前,40,https://twitter.com/nonakajimusho,,http://nonaka-atsushi.com/,農水政務官,40歳
林　秀洋,林秀洋,林,秀洋,共産,埼玉県 12区,新,42,https://twitter.com/HAYASHIhide22,https://www.facebook.com/profile.php?id=100006941132398,,党県常任委員,42歳
森田　俊和,森田俊和,森田,俊和,希望,埼玉県 12区,新,42,https://twitter.com/mori_morita,https://www.facebook.com/MORIMORI.MORITA.TOSHIKAZU,http://www.morita-toshikazu.com/,元県議,42歳
池田　万佐代,池田万佐代,池田,万佐代,社民,埼玉県 13区,新,58,,https://www.facebook.com/masayo.ikeda.77?fref=ts,,党県副代表,58歳
北角　嘉幸,北角嘉幸,北角,嘉幸,希望,埼玉県 13区,新,54,,https://www.facebook.com/yoshiyuki.kitazumi,,名古屋市長特別秘書,54歳
土屋　品子,土屋品子,土屋,品子,自民,埼玉県 13区,前,65,,,https://www.owls.co.jp/shinako/,元厚労副大臣,65歳
鈴木　義弘,鈴木義弘,鈴木,義弘,希望,埼玉県 14区,前,54,,https://www.facebook.com/yosihiro.suzuki.52,http://yosshisuzuki.com/,科技特委理事,54歳
苗村　京子,苗村京子,苗村,京子,共産,埼玉県 14区,新,58,https://twitter.com/KyokoNae,,http://tcat.easymyweb.jp/member/mtk2-nae/,元三郷市議,58歳
榛野　博,榛野博,榛野,博,維新,埼玉県 14区,新,46,,https://www.facebook.com/hiro.hata.908?fref=ts,,建設会社役員,46歳
三ツ林　裕巳,三ツ林裕巳,三ツ林,裕巳,自民,埼玉県 14区,前,61,https://twitter.com/hiromitsubayasi,https://www.facebook.com/hiromi.mitsubayashi,http://h-mitsubayashi.com/,元厚労政務官,61歳
梅村　早江子,梅村早江子,梅村,早江子,共産,埼玉県 15区,前,53,https://twitter.com/umemura_saeko,https://www.facebook.com/saeko.umemura.3?fref=ts,http://www.jcp-umemura.jp/,党准中央委員,53歳
高山　智司,高山智司,高山,智司,希望,埼玉県 15区,元,47,,https://www.facebook.com/takayama.web/,http://www.takayama.work/,元環境政務官,47歳
田中　良生,田中良生,田中,良生,自民,埼玉県 15区,前,53,https://twitter.com/Tanaka_Ryosei,https://www.facebook.com/ryoseioffice,http://www.tanaka-ryosei.com/,元国交副大臣,53歳
大岡　敏孝,大岡敏孝,大岡,敏孝,自民,滋賀県 1区,前,45,,https://www.facebook.com/toshitaka.ooka,https://oooka.com/,元財務政務官,45歳
嘉田　由紀子,嘉田由紀子,嘉田,由紀子,無所属,滋賀県 1区,新,67,https://twitter.com/kadayukiko,https://www.facebook.com/yukiko.kada.5,,元滋賀県知事,67歳
小坂　淑子,小坂淑子,小坂,淑子,社民,滋賀県 1区,新,,https://twitter.com/2fc1828ca95c4ae,https://www.facebook.com/yoshiko.kosaka.146,,社民党県連代表,歳
荒川　雅司,荒川雅司,荒川,雅司,幸福,滋賀県 2区,新,42,https://twitter.com/mkynet1975,https://www.facebook.com/people/Masashi-Arakawa/100005211330715,https://ameblo.jp/kerykeion777/,宗教法人職員,42歳
上野　賢一郎,上野賢一郎,上野,賢一郎,自民,滋賀県 2区,前,52,https://twitter.com/Ueno_Kenichiro,https://www.facebook.com/uenokenichiro/,https://www.uenokenichiro.jp/,財務副大臣,52歳
対月　慈照,対月慈照,対月,慈照,無所属,滋賀県 2区,新,63,,,,高校教諭,63歳
田島　一成,田島一成,田島,一成,希望,滋賀県 2区,前,55,https://twitter.com/tajimaissei,https://www.facebook.com/issei.tajima.5?fref=ts,http://www.tajimaissei.com/,元環境副大臣,55歳
石堂　淳士,石堂淳士,石堂,淳士,共産,滋賀県 3区,新,43,https://twitter.com/jcp_ishidoh,https://www.facebook.com/atsushi.ishidoh,,党地区委員長,43歳
小川　泰江,小川泰江,小川,泰江,希望,滋賀県 3区,新,54,https://twitter.com/-ogawa_yasue,https://www.facebook.com/team.ogawa,,元守山市議,54歳
武村　展英,武村展英,武村,展英,自民,滋賀県 3区,前,45,https://twitter.com/‎nobu_takemura,https://www.facebook.com/nobuhide.takemura,http://nobuhide.com/,元内閣政務官,45歳
小寺　裕雄,小寺裕雄,小寺,裕雄,自民,滋賀県 4区,新,56,https://twitter.com/Koteranran,https://www.facebook.com/profile.php?id=100004085752443&fref=ts,,県議,56歳
徳永　久志,徳永久志,徳永,久志,希望,滋賀県 4区,新,54,,https://www.facebook.com/tokunaga.hisashi/,http://e-siga.com/,元参院議員,54歳
西沢　耕一,西沢耕一,西沢,耕一,共産,滋賀県 4区,新,39,,https://www.facebook.com/jcp.nishizawa.k/,,党県委員,39歳
亀井　亜紀子,亀井亜紀子,亀井,亜紀子,民主,島根県 1区,新,52,,,http://akiko-kamei.home-p.info/,元参院議員,52歳
細田　博之,細田博之,細田,博之,自民,島根県 1区,前,73,https://twitter.com/HosodaHiroyuki,https://www.facebook.com/hiroyuki.hosoda.54,http://h-hosoda.jp/,前党総務会長,73歳
竹下　亘,竹下亘,竹下,亘,自民,島根県 2区,前,70,,,http://www.takeshita-wataru.com/,党総務会長,70歳
向瀬　慎一,向瀬慎一,向瀬,慎一,共産,島根県 2区,新,46,https://twitter.com/mukose3,,,党地区委員長,46歳
青山　雅幸,青山雅幸,青山,雅幸,民主,静岡県 1区,新,55,https://twitter.com/my_fc1,https://www.facebook.com/m.aoyama.kouenkai/,https://www.aoyama-masayuki.com/,弁護士,55歳
上川　陽子,上川陽子,上川,陽子,自民,静岡県 1区,前,64,,https://www.facebook.com/%E8%A1%86%E8%AD%B0%E9%99%A2%E8%AD%B0%E5%93%A1-%E3%81%8B%E3%81%BF%E3%81%8B%E3%82%8F%E9%99%BD%E5%AD%90-1679504842290545/,http://www.kamikawayoko.net/,法相,64歳
小池　政就,小池政就,小池,政就,希望,静岡県 1区,元,43,https://twitter.com/Masanari_Koike,https://www.facebook.com/koikemasanari/,http://www.koikemasanari.jp/,党県代表,43歳
鈴木　千佳,鈴木千佳,鈴木,千佳,共産,静岡県 1区,新,46,https://twitter.com/chikachika_gogo,https://www.facebook.com/chikachikagogo/,https://ameblo.jp/chikachika-gogo/,党県常任委員,46歳
井林　辰憲,井林辰憲,井林,辰憲,自民,静岡県 2区,前,41,https://twitter.com/T_Ibayashi,https://www.facebook.com/tatsunori.ibayashi,http://t-ibayashi.com/,元環境政務官,41歳
松尾　勉,松尾勉,松尾,勉,希望,静岡県 2区,新,33,https://twitter.com/tsutomu_s2,https://www.facebook.com/matsuo.tsutomu.mirai,https://ameblo.jp/tsutomugo/,元環境省職員,33歳
四ツ谷　恵,四ツ谷恵,四ツ谷,恵,共産,静岡県 2区,新,64,,https://www.facebook.com/cyuubutiku,https://meg-yotsuya.jimdo.com/,党地区副委長,64歳
小山　展弘,小山展弘,小山,展弘,無所属,静岡県 3区,前,41,https://twitter.com/n_koyama1,https://www.facebook.com/nobuhiro.koyama.1226,http://www.n-koyama.com/,党政調副会長,41歳
鈴木　望,鈴木望,鈴木,望,希望,静岡県 3区,元,68,,,,元厚生官僚,68歳
宮沢　博行,宮沢博行,宮沢,博行,自民,静岡県 3区,前,42,https://twitter.com/miyazawa_japan,,http://www.miyazawa-hiroyuki.jp/,元防衛政務官,42歳
田中　健,田中健,田中,健,希望,静岡県 4区,新,40,https://twitter.com/tanaka_otaku,https://www.facebook.com/ken.tanaka.509,,元東京都議,40歳
松原　聡,松原聡,松原,聡,共産,静岡県 4区,新,55,,,,党県常任委員,55歳
望月　義夫,望月義夫,望月,義夫,自民,静岡県 4区,前,70,,https://www.facebook.com/%E8%A1%86%E8%AD%B0%E9%99%A2%E8%AD%B0%E5%93%A1-%E6%9C%9B%E6%9C%88%E7%BE%A9%E5%A4%AB%E4%BA%8B%E5%8B%99%E6%89%80-320691041291324/,http://www.m-yoshio.com/,元環境相,70歳
井口　昌彦,井口昌彦,井口,昌彦,共産,静岡県 5区,新,63,,https://www.facebook.com/iguchi.shizuoka,,党地区副委長,63歳
細野　豪志,細野豪志,細野,豪志,希望,静岡県 5区,前,45,https://twitter.com/hosono_54,https://www.facebook.com/hosono54/,http://www.gohosono.com/,元環境相,45歳
吉川　赳,吉川赳,吉川,赳,自民,静岡県 5区,元,35,https://twitter.com/TyTkr,https://www.facebook.com/takeru.benkyoukai/?fref=ts,https://y-takeru.org/,会社顧問,35歳
内田　豊,内田豊,内田,豊,共産,静岡県 6区,新,63,,,,元大仁町議,63歳
勝俣　孝明,勝俣孝明,勝俣,孝明,自民,静岡県 6区,前,41,https://twitter.com/takaaki_katsu,https://www.facebook.com/people/Katsumata-Takaaki/100002449220587,http://www.t-katsumata.com/,消費者特理事,41歳
渡辺　周,渡辺周,渡辺,周,希望,静岡県 6区,前,55,,https://www.facebook.com/watanabeshugiin,http://www.watanabeshu.org/,元防衛副大臣,55歳
城内　実,城内実,城内,実,自民,静岡県 7区,前,52,,https://www.facebook.com/kiuchi0419/,https://www.m-kiuchi.com/,拉致特委員長,52歳
野沢　正司,野沢正司,野沢,正司,共産,静岡県 7区,新,68,,,,党地区役員,68歳
日吉　雄太,日吉雄太,日吉,雄太,民主,静岡県 7区,新,49,https://twitter.com/yamaatsu2311,https://www.facebook.com/YamaAtsu2311/,,,49歳
福村　隆,福村隆,福村,隆,無所属,静岡県 7区,新,53,,https://www.facebook.com/fukumuratakashi/,http://www.fukumuratakashi.org/,元会社役員,53歳
源馬　謙太郎,源馬謙太郎,源馬,謙太郎,希望,静岡県 8区,新,44,https://twitter.com/gemmakentaro,https://www.facebook.com/gemma.kentaro,http://gemma-kentaro.com/,元県議,44歳
塩谷　立,塩谷立,塩谷,立,自民,静岡県 8区,前,67,,https://www.facebook.com/shionoya.ryu,http://www.ryu48.gr.jp/,党選対委員長,67歳
嶋田　初江,嶋田初江,嶋田,初江,共産,静岡県 8区,新,69,,,,元浜松市議,69歳
青木　弘,青木弘,青木,弘,共産,栃木県 1区,新,56,,,,党県委員,56歳
柏倉　祐司,柏倉祐司,柏倉,祐司,希望,栃木県 1区,元,48,,https://www.facebook.com/%E6%B0%91%E9%80%B2%E5%85%9A%E6%A0%83%E6%9C%A8%E7%9C%8C%E7%AC%AC1%E7%B7%8F%E6%94%AF%E9%83%A8-%E6%9F%8F%E5%80%89%E3%82%86%E3%81%86%E3%81%98-750321011707419/,http://www.kashiwakurayuji.jp/,医師,48歳
船田　元,船田元,船田,元,自民,栃木県 1区,前,63,,https://www.facebook.com/Funada.Hajime/,http://www.funada.org/funadapress/,元経企庁長官,63歳
渡辺　典喜,渡辺典喜,渡辺,典喜,無所属,栃木県 1区,新,34,,https://www.facebook.com/%E6%B8%A1%E8%BE%BA%E3%81%AE%E3%82%8A%E3%82%88%E3%81%97-131694670808948/?ref=br_rs,,元財団職員,34歳
小池　一徳,小池一徳,小池,一徳,共産,栃木県 2区,新,56,https://twitter.com/koike_kazunori,,,党県書記長,56歳
西川　公也,西川公也,西川,公也,自民,栃木県 2区,前,74,,https://www.facebook.com/%E8%A5%BF%E5%B7%9D%E5%85%AC%E4%B9%9F-114526819227349/,http://www.nishikawakoya.com/,元農林水産相,74歳
福田　昭夫,福田昭夫,福田,昭夫,無所属,栃木県 2区,前,69,,https://www.facebook.com/akio417fukuda/,https://www.fukudaa-houtoku.com/,元総務政務官,69歳
石渡　剛,石渡剛,石渡,剛,幸福,栃木県 3区,新,48,,https://www.facebook.com/profile.php?id=100014235768852&fref=ts,,元学習塾経営,48歳
槙　昌三,槙昌三,槙,昌三,共産,栃木県 3区,新,73,,,,元町議,73歳
簗　和生,簗和生,簗,和生,自民,栃木県 3区,前,38,,https://www.facebook.com/Yanakazuo/,http://www.yanakazuo.jp/,国交政務官,38歳
渡辺　美由紀,渡辺美由紀,渡辺,美由紀,希望,栃木県 3区,新,65,,,,参議院議員,65歳
佐藤　勉,佐藤勉,佐藤,勉,自民,栃木県 4区,前,65,,,http://www.satoben.jp/,議運委員長,65歳
藤岡　隆雄,藤岡隆雄,藤岡,隆雄,希望,栃木県 4区,新,40,https://twitter.com/FujiokaTakao,https://www.facebook.com/takaofujiokatakao/,http://fujioka-takao.jp/,元議員秘書,40歳
山崎　寿彦,山崎寿彦,山崎,寿彦,共産,栃木県 4区,新,64,https://twitter.com/uSuvTLW4GcgCyWX,https://www.facebook.com/profile.php?id=100015425072910,,党県常任委員,64歳
大豆生田　実,大豆生田実,大豆生田,実,希望,栃木県 5区,新,51,https://twitter.com/omamiuda_minoru,https://www.facebook.com/omamiuda?ref=br_rs,http://www.j-beans.jp/,元足利市長,51歳
川上　均,川上均,川上,均,共産,栃木県 5区,新,61,,,,党県委員,61歳
茂木　敏充,茂木敏充,茂木,敏充,自民,栃木県 5区,前,61,https://twitter.com/moteging,https://www.facebook.com/moteging,https://www.motegi.gr.jp/,経済再生相,61歳
後藤田　正純,後藤田正純,後藤田,正純,自民,徳島県 1区,新,48,https://twitter.com/GotodaMasazumi,https://www.facebook.com/gotoda.masazumi/?fref=ts,http://www.gotoda.com/,元内閣副大臣,48歳
仁木　博文,仁木博文,仁木,博文,希望,徳島県 1区,元,51,,https://www.facebook.com/hirobumi.niki,http://nikihirobumi.jp/index.html,医師,51歳
山本　千代子,山本千代子,山本,千代子,共産,徳島県 1区,新,68,https://twitter.com/yamachi0102,,,党県委員,68歳
久保　孝之,久保孝之,久保,孝之,共産,徳島県 2区,新,53,,,,党県常任委員,53歳
福山　正敏,福山正敏,福山,正敏,幸福,徳島県 2区,新,46,,https://www.facebook.com/masatoshi.fukuyama.1,https://ameblo.jp/ma-fukuyama/,元建機会社員,46歳
山口　俊一,山口俊一,山口,俊一,自民,徳島県 2区,前,67,,https://www.facebook.com/tokushima.yamaguchi/,https://www.yamashun.jp/,元沖縄北方相,67歳
海江田　万里,海江田万里,海江田,万里,民主,東京都 1区,元,68,https://twitter.com/banrikaieda,https://www.facebook.com/banri.kaieda,http://kaiedabanri.jp/,元民主党代表,68歳
原口　実季,原口実季,原口,実季,幸福,東京都 1区,新,28,,https://www.facebook.com/profile.php?id=100022300025896,,ＨＳ政経塾 塾長代理　幸福実現党 東京第1選挙区支部長,28歳
松澤　香,松澤香,松澤,香,希望,東京都 1区,新,,,,,弁護士,歳
山田　美樹,山田美樹,山田,美樹,自民,東京都 1区,前,43,https://twitter.com/yamada_miki,https://www.facebook.com/mikiprofile/,http://miki-yamada.com/,元外務政務官,43歳
石沢　憲之,石沢憲之,石沢,憲之,共産,東京都 2区,新,30,https://twitter.com/noriyuki_ishi,https://www.facebook.com/noriyuki.ishizawa.7?fref=ts,,党地区役員,30歳
辻　清人,辻清人,辻,清人,自民,東京都 2区,前,37,https://twitter.com/tsujikiyoto,https://www.facebook.com/kiyototsujitokyo2nd/,http://k-tsuji.jp/,元外務委理事,37歳
鳩山　太郎,鳩山太郎,鳩山,太郎,希望,東京都 2区,新,43,,https://www.facebook.com/profile.php?id=100011794540016,,元東京都議会議員,43歳
松尾　明弘,松尾明弘,松尾,明弘,民主,東京都 2区,新,42,https://twitter.com/matsuo_akihiro,https://www.facebook.com/matsuoakihiro75/,http://www.matsuoakihiro.jp/,弁護士,42歳
石原　宏高,石原宏高,石原,宏高,自民,東京都 3区,前,53,https://twitter.com/ishiharahirotak,https://www.facebook.com/ishihara.hirotaka.18/,http://www.ishihara-hirotaka.com/,元内閣副大臣,53歳
香西　克介,香西克介,香西,克介,共産,東京都 3区,新,41,https://twitter.com/kouzai2007,https://www.facebook.com/katusuke.kouzai,,党准中央委員,41歳
松原　仁,松原仁,松原,仁,希望,東京都 3区,前,61,https://twitter.com/matsubarajin731,https://www.facebook.com/matsubara.jin0731/?fref=ts,http://www.jin-m.com/,元拉致相,61歳
青山　昂平,青山昂平,青山,昂平,共産,東京都 4区,新,26,https://twitter.com/iyaiya_55,,,党都職員,26歳
井戸　正枝,井戸正枝,井戸,正枝,民主,東京都 4区,元,51,https://twitter.com/idomasae,https://www.facebook.com/masae.ido,http://www.idomasae.com/,元内閣委理事,51歳
平　将明,平将明,平,将明,自民,東京都 4区,前,50,https://twitter.com/TAIRAMASAAKI,https://www.facebook.com/tairamasaaki,http://www.taira-m.jp/,元内閣副大臣,50歳
難波　美智代,難波美智代,難波,美智代,希望,東京都 4区,新,,https://twitter.com/namba1101,https://www.facebook.com/namba.michiyo,,マーケティング事業,歳
手塚　仁雄,手塚仁雄,手塚,仁雄,民主,東京都 5区,元,50,,https://www.facebook.com/t440com,http://www.t440.com/,元首相補佐官,50歳
福田　峰之,福田峰之,福田,峰之,希望,東京都 5区,前,56,https://twitter.com/fukudamineyuki,https://www.facebook.com/%E7%A6%8F%E7%94%B0%E5%B3%B0%E4%B9%8Bs-eyes-319064838196565/?fref=ts,http://www.fukudamineyuki.com/,内閣副大臣,56歳
若宮　健嗣,若宮健嗣,若宮,健嗣,自民,東京都 5区,前,55,https://twitter.com/wakamiya7788,https://www.facebook.com/wakamiyakenji,https://k-wakamiya.com/,元防衛副大臣,55歳
植松　恵美子,植松恵美子,植松,恵美子,希望,東京都 6区,新,49,,,,元参議院議員,49歳
越智　隆雄,越智隆雄,越智,隆雄,自民,東京都 6区,前,53,https://twitter.com/ochitakao,https://www.facebook.com/takao.ochi,http://ochi-takao.jp/,内閣副大臣,53歳
落合　貴之,落合貴之,落合,貴之,民主,東京都 6区,前,38,https://twitter.com/ochiaitakayuki,,http://www.ochiaitakayuki.com/,元銀行員,38歳
